restaurant_name,avg_review_score,street,zip_code,city_name,type_of_cuisine,minimum_order_value,delivery_fee,pricyness,latitude,longitude,avg_delivery_time
Umami Prenzlauer Berg,8.8,Knaackstraße 16-18,10405,Berlin,"['asian', 'vietnamese', 'fish']",10.00,1.90Min.,€€,52.53461799999999,13.4197911,
Kuchi Mitte,8.8,Gipsstraße 3,10119,Berlin,"['asian', 'japanese', 'sushi']",10.00,1.90Min.,€€,52.5271845,13.3993081,
Burgermeister Potsdamer Platz,8.8,Potsdamer Platz 1 ,10785,Berlin,"['hamburger', 'burger', 'meat']",10.00,1.90Min.,€,52.50911563386791,13.374227434253475,
Kebap with attitude,8.2,Gipsstraße 2,10119,Berlin,"['kebab', 'bowl', 'turkish']",10.00,1.90Min.,€€,52.52724314420447,13.39913771682263,
Shiso Burger Mitte,8.4,Auguststrasse 29C,10119,Berlin,"['bap burgers and pastrami', 'hamburger', 'asian']",10.00,1.90Min.,€€,52.527281088490106,13.39881999755326,
Noumi,9.2,Jägerstr. 35,10117,Berlin,"['vietnamese', 'noodles', 'fusion']",10.00,1.90Min.,€€,52.5143007,13.397416,
Rosenburger,8.8,Brunnenstraße 196,10119,Berlin,"['burger', 'fries', 'hamburger']",10.00,1.90Min.,€,52.5300812,13.4006739,
Tommi's Burger Joint Mitte,7.6,Invalidenstrasse 160,10115,Berlin,"['burger', 'fries', 'milkshake']",10.00,1.90Min.,€€,52.53238289999999,13.3976359,
Brammibal's Donuts - Potsdamer Platz,9.6,Alte Potsdamer Str. 11,10785,Berlin,"['dessert', 'donut', 'vegan']",10.00,1.90Min.,€,52.5080051,13.3738108,
Transit Mitte,8.8,Rosenthalerstraße 68,10119,Berlin,"['asian', 'tapas', 'fusion']",10.00,1.90Min.,€,52.52864513176107,13.402278299999999,
District Mot,8.2,Rosenthaler Str. 62,10119,Berlin,"['vietnamese', 'asian', 'street food']",10.00,deliveryMin.,€,52.527961,13.4030479,
Soul Sushi Berlin-Mitte,8.6,Oranienburger Str. 52,10117,Berlin,"['sushi', 'japanese', 'rice']",10.00,1.90Min.,€,52.5259259,13.38825,
Mr Imbiss Berlin,,Schützenstraße 2,10117, Berlin,[],10.00,1.90Min.,,52.508507041615765,13.390493204098583,
Frittenwerk Berlin Friedrichstraße,8.6,Friedrichstraße 69,10117,Berlin,"['american', 'fries', 'potato']",10.00,1.90Min.,€,52.51263669999999,13.3896904,
Chicken Buzz,8.8,Rosenthaler Str. 71,10119,Berlin,"['chicken', 'fusion', 'korean']",10.00,1.90Min.,€,52.5290313,13.4020603,
BunUp Mitte,7.8,This is a virtual venue,10178,Berlin,"['vegan', 'burger', 'fries']",10.00,1.90Min.,€,52.5238316,13.3985704,
Angry Chicken - Mitte,8.8,Rosa-Luxemburg-Straße 7,10178,Berlin,"['chicken', 'korean', 'street food']",10.00,1.90Min.,€,52.5237938,13.4091964,
Stay Green,9.4,Leipziger Str. 51,10117,Berlin,"['bowl', 'smoothie', 'pasta']",10.00,1.90Min.,€,52.5107206,13.4016645,
Curry Mitte,9.0,Torstraße 122 ,10119,Berlin,"['currywurst', 'sausage', 'german']",10.00,1.90Min.,€,52.529479491640664,13.401082658763467,
NORDSEE - Berlin Spandauer Straße,8.2,Spandauer Str. 4,10178,Berlin,"['fish', 'burger', 'pasta']",10.00,1.90Min.,€,52.52070579999999,13.4046972,
Jinbu Sushi,8.6,Bertolt-Brecht-Platz 2,10117,Berlin,"['sushi', 'soup', 'delicious']",10.00,1.90Min.,€€,52.52243060340517,13.386233377523823,
Q Burger Mitte,8.4,Zimmerstraße 68,10117,Berlin,"['burger', 'hamburger', 'fries']",10.00,1.90Min.,€,52.508031841694375,13.393314303705525,
Van Anh Quan,,Brunnenstrasse 182,10119,Berlin,"['vietnamese', 'sushi', 'rice']",10.00,1.90Min.,€,52.5315687,13.3993977,
Fresh's,7.8,This is a virtual venue,10178,Berlin,"['bowl', 'wrap', 'salad']",10.00,1.90Min.,€,52.5238316,13.3985704,
YamYam,8.6,Alte Schönhauser Str. 6,10119,Berlin,"['korean', 'beef', 'vegan']",10.00,1.90Min.,€€,52.5276072,13.4081676,
beets&roots Grosse Hamburger Str.,8.4,Große Hamburger Str. 38,10115,Berlin,"['bowl', 'salad', 'wrap']",,,€€,52.526624245310536,13.398531103669365,Takeaway
Army Food,,Mauerstraße 1,10117,Berlin,"['soup', 'salad', 'russian']",10.00,1.90Min.,€,52.510943,13.3870163,
Chen Che,8.0,Rosenthaler Str. 62,10119,Berlin,"['vietnamese', 'street food', 'noodles']",10.00,1.90Min.,€,52.527961,13.4030479,
Mizu Ramen,8.8,Friedrichstraße 115,10117,Berlin,"['ramen', 'japanese', 'gyoza']",10.00,1.90Min.,€€,52.5268053,13.3874491,
Sons of Mana x Royals & Rice,9.0,Friedrichstraße 67,10117,Berlin,"['bowl', 'pokebowl', 'vietnamese']",10.00,1.90Min.,€€,52.51261539999999,13.3905721,
Yumcha Heroes,9.0,Weinbergsweg 8,10119,Berlin,"['dumplings', 'chinese', 'asian']",10.00,1.90Min.,€€,52.53116037652719,13.402767995750356,
Hasir Burger,8.2,Chausseestr.30 ,10115,Berlin,"['burgers', 'fries', 'american']",10.00,1.90Min.,€,52.5323728,13.3812135,
PHO Noodlebar Mitte,8.2,Linienstraße 134,10115,Berlin,"['vietnamese', 'pho', 'soup']",10.00,1.90Min.,€€,52.52645771339539,13.387788991402266,
DALUMA,8.6,Weinbergsweg 3,10119,Berlin,"['bowl', 'healthy', 'smoothie']",10.00,1.90Min.,€€,52.53050805139134,13.40215026441957,
Momotaro Tavern,8.6,Panoramastraße 1A,10178,Berlin,"['asian', 'burger', 'fusion']",10.00,1.90Min.,€,52.52119813848951,13.409617039645097,
Steel Vintage Bikes Café Auguststr.,9.0,Auguststraße 91,10117,Berlin,"['breakfast', 'café', 'coffee']",10.00,,€,52.52602558141521,13.390530028241967,30–40 min
La Gino,8.0,Rudi-Dutschke-Straße 20,10969,Berlin,"['italian', 'pizza', 'salad']",10.00,1.90Min.,€,52.50697564217489,13.392174971759124,
Bombay,8.4,Friedrichstraße 106c,10117, Berlin,"['indian', 'butter chicken', 'curry']",10.00,1.90Min.,€€,52.5232743,13.3884602,
Dunkin’ Donuts Friedrichsstraße,,Bhf. Friedrichstr Bahnhof Friedrichstraße, 1011,  Berlin,"['Dessert', 'Doughnut', 'donut']",10.00,,€€,52.52052444659835,13.386710500133292,30–40 min
MA'LOA Poke Bowl Oberwallstr.,8.8,Oberwallstraße 9,10117,Berlin,"['Hawaii', 'poke', 'pokebowl']",10.00,1.90Min.,€€,52.5134504,13.396947,
Espresso House DomAquarée,8.8,Karl-Liebknecht-Str. 5,10178,Berlin,"['sandwich', 'bakery', 'cake']",10.00,,€,52.5199169,13.4040187,30–40 min
Pizza Point Zimmerstr.,8.2,Zimmerstraße 10,10969,Berlin,"['pizza', 'pasta', 'salad']",10.00,1.90Min.,€,52.5073228,13.3878867,
Dolores - Mitte,8.8,Rosa – Luxemburg – Straße 7,10178,Berlin,"['burrito', 'mexican', 'tex-mex']",10.00,1.90Min.,€€,52.5237938,13.4091964,
Sushi Point,,Grunerstraße 20,10179,Berlin,"['fish', 'sushi', 'ramen']",10.00,1.90Min.,€€,52.5200038,13.4152231,
Hummus Company,8.0,Leipziger Platz 12,10117,Berlin,"['hummus', 'middle eastern', 'pita']",10.00,1.90Min.,€,52.5102491,13.3799541,
Peking Ente Berlin,8.8,Voßstraße 1,10117,Berlin,"['chinese', 'asian', 'duck']",10.00,1.90Min.,€€,52.5115276,13.3828073,
Subway Behrenstrasse,7.8,Behrenstrasse 47,10117,Berlin,"['sandwich', 'chicken', 'wrap']",10.00,1.90Min.,€€,52.51580522932664,13.38987548836371,
Sushi Miyabi Mitte,8.0,Georgenstraße 195,10117,Berlin,"['maki', 'roll', 'japanese']",10.00,1.90Min.,€€,52.52005035643261,13.39064903068943,
Go!Fish - Spandauer Strasse,7.0,This is a virtual venue,10178,Berlin,"['fish', 'burger', 'salad']",10.00,1.90Min.,€,52.5206084,13.404795,
Frittenwerk Mall of Berlin,8.4,Leipziger Pl. 12,10117, Berlin,"['fries', 'fast food', 'bowl']",10.00,1.90Min.,€,52.5106200356328,13.379610784424187,
Tacco Point,7.4,Zimmerstr. 19,10969,Berlin,"['mexican', 'taco', 'burrito']",10.00,1.90Min.,€,52.5075063,13.3895957,
Cha - Natural Drinks,9.0,Brunnenstraße 173,10115,Berlin,"['bubble tea', 'tea', 'matcha']",10.00,1.90Min.,€,52.53288509999999,13.3984652,
Global Tea,9.0,Max-Beer-Straße 13,10119,Berlin,"['bubble tea', 'tea', 'fruit']",10.00,1.90Min.,€,52.52554070000001,13.4080503,
Esra,7.8,Rosa-Luxemburg-Straße 5,10178,Berlin,"['Arabic', 'falafel', 'shawarma']",10.00,1.90Min.,€,52.523637,13.409156,
Haferkater Mitte,8.6,Friedrichstraße 141 / S-Bahnhof,10117,Berlin,"['porridge', 'breakfast', 'vegan']",10.00,,€€,52.5202894,13.3869776,60–70 min
Café Journale ,7.8,Lindenstraße 37,10969,Berlin,"['pizza', 'pasta', 'focaccia']",10.00,1.90Min.,€,52.5068558,13.3984213,
Campus Suite - Food Factory Cube,8.8,Washingtonplatz 3,10557,Berlin,"['pasta', 'bagel', 'salad']",10.00,1.90Min.,€,52.5236065,13.3691979,
Asman,8.4,Ackerstraße 20,10115,Berlin,"['indian', 'curry']",10.00,1.90Min.,€,52.53156796761646,13.396621933730021,
Berlin Currys,7.8,Karl-Liebknecht-Str. 13,10178,Berlin,"['currywurst', 'fries', 'chicken nuggets']",10.00,1.90Min.,€,52.5223087920727,13.40833332740671,
Little Green Rabbit Unter den Linden,8.2,Unter den Linden 21,10117,Berlin,"['salad', 'soup', 'healthy']",10.00,1.90Min.,€€,52.5166207,13.3897757,
Effe & Gold,,Washingtonplatz 3,10557,Berlin,"['burger', 'fries', 'salad']",10.00,1.90Min.,€,52.5236065,13.3691979,
Ristorante Bella Vita,7.6,Mittelstraße 62,10117,Berlin,"['pizza', 'pasta', 'italian']",10.00,,€€,52.5179452,13.389358,30–40 min
Five Guys Mitte,7.8,Alexanderpl. 2,10178,Berlin,"['burger', 'hamburger', 'fries']",10.00,1.90Min.,€€,52.5205493482613,13.41422543051924,
dean&david Potsdamer Platz,8.8,Potsdamer Platz 8,10117,Berlin,"['salad', 'bowl', 'curry']",10.00,1.90Min.,€€,52.50895057981979,13.37713306296172,
Jabe Sushi Bar,8.8,This is a virtual venue,10117,Berlin,"['asian', 'japanese', 'sushi']",,,€€,52.51261539999999,13.3905721,
Co-Chu,8.8,"Invalidenstraße, 29",10115,Berlin,"['vietnamese', 'asian', 'curry']",,,€€,52.5312198,13.3844848,Takeaway
Jabe Dine & Bar,8.8,Alte Schönhauser Str. 7,10119,Berlin,"['japanese', 'sushi', 'curry']",10.00,1.90Min.,€€,52.5274014094146,13.408137673016737,
Shezan,8.6,Neue Roßstraße 13,10179,Berlin,"['indian', 'tandoori', 'chicken']",10.00,1.90Min.,€€,52.51217999072536,13.408207427139807,
Ristorante Pizzeria Roma,8.4,Friedrichstraße 129,10117,Berlin,"['pasta', 'antipasti', 'italian']",10.00,1.90Min.,€€,52.52504113280851,13.387145586434123,
Five Rivers,8.8,Albrechtstraße 11,10117,Berlin,"['asian', 'sushi', 'summer rolls']",10.00,1.90Min.,€€,52.5214627,13.3848372,
Capvin,8.2,Weinbergsweg 24,10119,Berlin,"['neapolitan pizza', 'pizza', 'italian']",10.00,1.90Min.,€€,52.53074110000001,13.401757,
Alt-Berliner Gasthaus Julchen Hoppe,9.0,Rathausstraße 25,10178,Berlin,"['german', 'european', 'meat']",10.00,1.90Min.,€€,52.51733607261106,13.404971896959795,
Cana Restaurant ,9.2,Neue Roßstraße 11,10179,Berlin,"['Arabic', 'meze', 'chicken']",10.00,1.90Min.,€€,52.512489901723086,13.408856382209862,
Pizzeria Marienkaefer,8.6,Marienstraße 18 ,10117,Berlin,"['pizza', 'pasta', 'salad']",10.00,1.90Min.,€€,52.522317889043265,13.383895084656176,
Wildes Fraeulein,9.2,Hilda-Geiringer-Weg 6,10557,Berlin,"['Austrian', 'breakfast', 'Schnitzel']",10.00,,€€,52.52675619999999,13.3723415,30–40 min
Hito Falafel,9.0,Chauseestraße 4,10115,Berlin,"['falafel', 'shawarma', 'Arabic']",10.00,1.90Min.,€€,52.527779975720726,13.38692562524518,
Chelany Mitte,8.6,Torstraße 221,10115,Berlin,"['curry', 'chicken', 'indian']",10.00,1.90Min.,€€,52.5276532,13.38861,
Goodtime,8.8,Hausvogteiplatz 11a ,10117,Berlin,"['thai', 'asian']",10.00,1.90Min.,€€€,52.512719989573846,13.396920166606986,
Choppaluna,9.0,Rudi-Dutschke-Str. 17,10969,Berlin,"['salad', 'bowl', 'wrap']",10.00,1.90Min.,€€,52.5067797,13.3933877,
SMASH! Mitte,8.6,This is a virtual venue,10179,Berlin,"['hamburger', 'burger', 'meat']",10.00,1.90Min.,€,52.5115059,13.4169483,
CHICKEN POW ! Mitte,8.2,This is a virtual venue,10179,Berlin,"['fried chicken', 'burger', 'street food']",10.00,1.90Min.,€,52.5115059,13.4169483,
Machiavelli,8.4,Albrechtstr.13 Berlin,10117, Berlin,"['italian', 'european', 'pizza']",10.00,,€€,52.52130280012305,13.385180090564926,30–40 min
Quy Nguyen Vegan Living ,8.8,Oranienburger Str. 7,10178,Berlin,"['vietnamese', 'vegan', 'curry']",10.00,1.90Min.,€€,52.52374380000001,13.4004558,
Besh,8.8,Brückenstraße 15,10179,Berlin,"['vegetarian', 'oriental', 'fresh']",10.00,1.90Min.,€,52.511594911272894,13.416638899619757,
Food Brother Mitte,8.0,Rosenthaler Straße 67,10119,Berlin,"['halal', 'fries', 'chicken']",10.00,1.90Min.,€€,52.52856269999999,13.402465,
HaiCoffee,8.6,Wallstraße 2,10179,Berlin,"['vietnamese', 'pho', 'japanese']",10.00,1.90Min.,€€,52.5111832,13.4036668,
momos - organic veggie dumplings,8.8,Chausseestr.2 ,10115,Berlin,"['vegetarian', 'vegan', 'dumplings']",10.00,1.90Min.,€€,52.52756239232951,13.387084337435201,
Breakfast Club by Quchnia,8.2,This is a virtual venue,10117,Berlin,"['pancakes', 'smoothie', 'bowl']",10.00,1.90Min.,€€,52.51279599999999,13.3937831,
Royals & Rice,8.8,Torstraße 164,10115,Berlin,"['asian', 'bao', 'vietnamese']",10.00,1.90Min.,€€€,52.5288602,13.3959879,
Mogg,9.0,Auguststr. 11- 13,10117,Berlin,"['Pastrami', 'sandwich', 'meat']",10.00,1.90Min.,€€,52.5264862,13.3944418,
NamPan,8.8,Oranienburger Straße 66,10117,Berlin,"['sushi', 'Donburi', 'maki']",10.00,1.90Min.,€€,52.52507150722472,13.391728193152892,
mama trattoria,7.8,Pariser Platz 6a,10117,Berlin,"['italian', 'pasta', 'pizza']",10.00,1.90Min.,€€,52.516929596762495,13.377739214551184,
90°C Bubble Tea & Cafe,9.2,Novalisstraße 1,10115,Berlin,"['bubble tea', 'tea', 'drinks']",10.00,1.90Min.,€€,52.52780391678912,13.389289793255063,
Asia Gondel,8.6,Brückenstr 1-b,10179,Berlin,"['asian', 'soup', 'thai']",10.00,1.90Min.,€,52.5116365,13.4171036,
SIIO,,Spandauer Str. 3,10178,Berlin,"['chinese', 'dumplings', 'bubble tea']",10.00,1.90Min.,€€,52.5200252,13.4037884,
Yakoolza,8.6,Wilhelmstraße 87,10117,Berlin,"['sushi', 'asian', 'fish']",10.00,1.90Min.,€€,52.513098105433734,13.381989088118447,
Anand,8.0,Albrechtstraße 12,10117,Berlin,"['indian', 'tandoori', 'masala']",10.00,1.90Min.,€€,52.5211654,13.384961,
WILD & RAW,8.6,Weinbergsweg 5,10119,Berlin,"['healthy', 'poke', 'pokebowl']",10.00,1.90Min.,€€,52.5307281,13.402446,
Creasian,7.6,Große Hamburger Straße 21,10115,Berlin,"['pho', 'salad', 'roll']",10.00,1.90Min.,€€,52.52424725298764,13.399283277399833,
Yuna,9.2,Oranienburger Straße 22,10178,Berlin,"['cocktail', 'snacks', 'breakfast']",10.00,1.90Min.,€€,52.52435000000001,13.39617,
FECHTNER Berlin,8.8,Torstraße 114,10119,Berlin,"['european', 'healthy', 'salad']",10.00,,€€,52.529583,13.4025829,30–40 min
Da Vinci Ristorante,8.0,Georgenstraße 192,10117,Berlin,"['pizza', 'italian', 'pasta']",10.00,,€€,52.5201646,13.3913112,60–70 min
Italofritzen,7.4,Friedrichstraße 105,10117,Berlin,"['italian', 'pizza']",10.00,1.90Min.,€€,52.5227282,13.3881445,
Huong Que - Mitte,9.0,Weinbergsweg 27,10119,Berlin,"['vietnamese', 'asian', 'rice']",10.00,1.90Min.,€€,52.530323271089586,13.401492579761001,
Jigi Poke Mitte,8.8,Rosenthaler 69,10119,Berlin,"['bowl', 'poke', 'fresh']",10.00,1.90Min.,€€,52.52875640803166,13.402202582625035,
Saravanaa Bhavan Berlin,8.6,Potsdamer Platz 5,10785,Berlin,"['indian', 'vegetarian', 'vegan']",10.00,1.90Min.,€€,52.510509,13.3761878,
VietBowl Potsdamer Platz,8.6,Marlene-Dietrich-Platz 1,10785,Berlin,"['vietnamese', 'pho', 'curry']",10.00,1.90Min.,€€,52.5070442,13.3720023,
O'Tacos Berlin Spandauer Str.,7.4,This is a virtual venue,10178,Berlin,"['french', 'mexican', 'wrap']",10.00,1.90Min.,€€,52.5206084,13.404795,
Burger Vision Torstraße,8.4,Torstraße 128,10119,Berlin,"['burger', 'veggie burger', 'fries']",10.00,1.90Min.,€€,52.5293856,13.4004516,
Son Kitchen Foodtruck,8.6,Varian-Fry-Straße ,10785,Berlin,"['korean', 'street food', 'asian']",10.00,1.90Min.,€€,52.5088036,13.3742494,
Simela,8.8,Koppenplatz 1,10115,Berlin,"['pizza', 'salad', 'gluten free']",10.00,1.90Min.,€€,52.5275297,13.3981443,
Good Morning Vietnam,9.0,Alte Schönhauser Str. 60,10119,Berlin,"['asian', 'vietnamese']",10.00,1.90Min.,€€,52.52839669999999,13.409406,
Tuans Huette,9.0,Dircksenstraße 40,10178,Berlin,"['thai', 'sushi', 'asian']",10.00,1.90Min.,€€,52.523608,13.4069478,
Mundo,8.4,Zimmerstr. 19,10969,Berlin,"['tapas', 'Latin American', 'burger']",10.00,1.90Min.,€€,52.5075063,13.3895957,
Pinocchio Berlin,8.0,Alexanderplatz 2,10178,Berlin,"['italian', 'pizza']",10.00,1.90Min.,€€,52.52082559999999,13.4144639,
Nihombashi,7.8,Weinbergsweg 4,10119,Berlin,"['ramen', 'japanese', 'salmon']",10.00,deliveryMin.,€€,52.5307021,13.4023004,
BURGERS BURGERS Mitte,8.4,Brückenstraße 1A,10179,Berlin,"['burger', 'fries', 'hamburger']",10.00,1.90Min.,€€,52.51158751982628,13.416926842325902,
Pockets,8.6,Torstraße 189,10115,Berlin,"['mediterranean', 'israeli', 'meze']",10.00,1.90Min.,€€,52.52842494597571,13.392690086507711,
MEATBALLERY,,Elisabeth-Schwarzhaupt-Platz 5,10115,Berlin,"['european', 'meatballs', 'pasta']",10.00,1.90Min.,€€,52.5326499,13.3876973,
Indian Village,8.2,Dircksenstraße 94,10178,Berlin,"['curry', 'indian', 'rice']",10.00,1.90Min.,€€,52.5181633,13.4153644,
Eat Culture,8.6,Dircksenstraße 2,10178,Berlin,"['salad', 'fresh', 'smoothie']",10.00,1.90Min.,€€,52.5216144,13.411286,
Namu Sushi,8.0,Oranienburger Str. 17,10178,Berlin,"['asian', 'sushi', 'japanese']",10.00,1.90Min.,€€,52.5240721,13.3975879,
Chef's,8.8,Weinbergsweg 5,10119,Berlin,"['pasta', 'salad', 'breakfast']",10.00,,€€,52.5307281,13.402446,30–40 min
Tiger Ramen,7.4,This is a virtual venue,10119,Berlin,"['ramen', 'asian', 'soup']",10.00,deliveryMin.,€€,52.5307021,13.4023004,
Paulaner Wirtshaus Berlin Potsdamer Platz,8.2,Alte Potsdamer Str. 1,10785,Berlin,"['european', 'meat', 'beer']",10.00,1.90Min.,€€,52.508671,13.3753261,
BrewDog Berlin Mitte,8.2,Ackerstraße 29,10115,Berlin,"['beer', 'pizza', 'american']",10.00,1.90Min.,€€,52.532829205434375,13.395768525794837,
Com Viet Berlin,7.8,Münzstraße 3,10178,Berlin,"['vietnamese', 'sushi', 'rice']",10.00,1.90Min.,€€,52.5239938,13.408986,
Bao Burger by District Mot,7.6,This is a virtual venue,10119,Berlin,"['vietnamese', 'burger', 'bao']",10.00,1.90Min.,€€,52.527961,13.4030479,
Amrit Mitte,8.4,Oranienburger Straße 45,10117,Berlin,"['indian', 'curry', 'naan']",10.00,1.90Min.,€€€,52.525917599997776,13.389576901189136,
Rises Deliciacies,9.0,Veteranenstraße 25,10119,Berlin,"['baklava', 'wine', 'cheese']",10.00,1.90Min.,€€,52.53302849816972,13.400146279167359,
smartdeli - sushi & more,8.8,Novalisstr. 2,10115,Berlin,"['Sashimi', 'asian', 'sushi']",10.00,1.90Min.,€€,52.52817,13.3891001,
Mr. Vertigo,8.6,Chausseestraße 17,10115,Berlin,"['breakfast', 'brunch', 'lunch']",10.00,1.90Min.,€€,52.5300558,13.3842739,
Bar Internazionale,8.0,Rosa-Luxemburg-Str. 31,10178, Berlin,"['italian', 'pizza', 'pasta']",10.00,1.90Min.,€€,52.52628499999999,13.4109594,
Aiko Sushi,8.4,Brunnenstraße 193,10119,Berlin,"['sushi', 'japanese']",10.00,1.90Min.,€€€,52.53053882332101,13.400382578829035,
Hans im Glück Berlin Hauptbahnhof,8.2,Europaplatz 1,10557,Berlin,"['burger', 'grill', 'american']",10.00,1.90Min.,€€,52.5254009639078,13.369513069171635,
pao pao Modern Tea,9.2,Rosenthaler Str. 66,10119,Berlin,"['bubble tea', 'drinks', 'tea']",10.00,1.90Min.,€€,52.5284291,13.40252,
Viet Street - Sushi Bar,8.8,Dirckenstr. 93,10178,Berlin,"['vietnamese', 'sushi', 'asian']",10.00,1.90Min.,€€,52.5180296,13.4154194,
Wrapublic Mitte,8.8,Torstraße 118,10119,Berlin,"['lunch', 'wrap', 'work lunch']",10.00,1.90Min.,€€,52.5295128,13.4021367,
Aloha Poke Berlin,,Washingtonplatz 3,10557,Berlin,"['poke', 'pokebowl', 'salad']",10.00,1.90Min.,€€,52.523606500000014,13.369197899999994,
KAIMUG - Foodfactory Cube,8.2,Washingtonpl. 3,10557,Berlin,"['thai', 'asian', 'sushi']",10.00,1.90Min.,€€,52.52366857353486,13.369385654631834,
Happy Buddha,7.4,Schlegel Straße 22,10115,Berlin,"['indian', 'curry', 'rice']",10.00,1.90Min.,€€,52.53034265713895,13.38685159671559,
Babami,8.2,Zimmerstraße 23,10969,Berlin,"['vietnamese', 'asian', 'soup']",10.00,1.90Min.,€€,52.5075736,13.3914197,
Salami Social Club II,7.8,Schönhauser Allee 176,10119,Berlin,"['pizza', 'italian', 'vegetarian']",10.00,1.90Min.,€€,52.53172205551587,13.412003162761234,
PUFFLE BEES,9.2,Brunnenstraße 165,10119,Berlin,['dessert'],10.00,1.90Min.,€€,52.533995,13.3980013,
Burgerzimmer X,7.8,Heinrich-Heine-Straße 36,10179,Berlin,"['burger', 'hotdog', 'fries']",10.00,1.90Min.,€€,52.5057895,13.4121294,
Nem&More,8.0,Brückenstraße 3,10179,Berlin,"['asian', 'vietnamese', 'bowl']",10.00,1.90Min.,€€,52.51209410680064,13.417184344174453,
Izumi Restaurant-Sushi Bar,8.2,Kronenstraße 66,10117,Berlin,"['sushi', 'salmon', 'fish']",10.00,1.90Min.,€€€,52.51128484392625,13.388770914462679,
 Hofbräu Wirtshaus Berlin,8.4,Karl-Liebknecht-Str. 30,10178,Berlin,"['european', 'schnitzel', 'german']",10.00,1.90Min.,€€€,52.5246416,13.4138208,
Ristorante Marea,7.4,Leipziger Platz 10,10117,Berlin,"['italian', 'pizza', 'pasta']",10.00,1.90Min.,€€€,52.50924990669846,13.37970100978669,
Sucre Et Sel,8.2,Torstrasse 132,10119,Berlin,"['french', 'european', 'bistro']",10.00,1.90Min.,€€€,52.5294179,13.4000347,
Delhi 6,8.4,Friedrichstraße 237,10969,Berlin,"['indian', 'curry', 'rice']",10.00,1.90Min.,€€€,52.50193897290694,13.391047288360232,
Gaststätte Sophieneck,9.0,Große Hamburger Str. 37,10115,Berlin,"['european', 'german', 'sausage']",10.00,1.90Min.,€€€,52.52640873826283,13.398569722683622,
Al Contadino Mozzarella Bar & Bottega,9.2,Auguststraße 34,10119,Berlin,"['italian', 'Mozzarella', 'cheese']",10.00,1.90Min.,€€€,52.527649502593825,13.400837996222302,
Vedang - plant burger (Mall of Berlin),9.0,Leipziger Pl. 12,10117,Berlin,"['burger', 'vegan', 'fries']",,,€€€,52.5102491,13.3799541,Takeaway
Vegan Bashi,8.2,This is a virtual venue,10119,Berlin,"['sushi', 'vegan', 'asian']",10.00,deliveryMin.,€€€,52.5307021,13.4023004,
cafe camaleon,8.4,Rosenthalerstraße 53,10178,Berlin,"['café', 'cake', 'european']",10.00,1.90Min.,€€€,52.5258247,13.4038859,
Einstein Unter den Linden,8.8,Unter den Linden 42,10117,Berlin,"['german', 'schnitzel', 'salad']",10.00,1.90Min.,€€€€,52.5174343,13.3859139,
Vegian,,This is a virtual venue,10179,Berlin,"['beyondmeat', 'burger', 'cheese']",10.00,1.90Min.,€€,52.5115059,13.4169483,
MIBAP,9.2,This is a virtual venue,10179,Berlin,"['asian', 'fusion', 'bento']",10.00,1.90Min.,€€,52.5129513,13.4172072,
Maison Dang,8.2,Tucholskystraße 34,10117,Berlin,"['asian', 'vietnamese']",10.00,1.90Min.,€,52.52631535360692,13.393759968406496,
Chupenga - Burritos & Salads Georgenstr.,8.4,Georgenstraße 200,10117,Berlin,"['bowl', 'burrito', 'mexican']",10.00,1.90Min.,€,52.51995687003612,13.389513147222218,
auf die Hand - Friedrichstrasse,7.6,Friedrichstraße 63,10117,Berlin,"['european', 'salad', 'smoothie']",10.00,1.90Min.,€,52.51169119999999,13.3898889,
bacg,8.6,Neue Schönhauser Str.,10178,Berlin,"['kebab', 'falafel', 'pita']",10.00,1.90Min.,€,52.52485032890104,13.405544419780236,
Aplo Greek Kitchen & Foods,7.8,Torstraße 118,10119,Berlin,"['greek', 'gyros', 'moussaka']",10.00,1.90Min.,€,52.5295128,13.4021367,
Lovebirds - Contemporary Pizza,8.4,Rosenthaler Straße 3,10119,Berlin,"['pizza', 'neapolitan pizza', 'italian']",10.00,1.90Min.,€,52.5287412,13.4018009,
Pizza Peppino,,Tucholskystraße 13,10117,Berlin,"['italian', 'pasta', 'pizza']",10.00,1.90Min.,€,52.52339332586772,13.391764043640274,
Hoongy,8.6,Chausseestraße 5,10115,Berlin,"['asian', 'sushi', 'fish']",10.00,1.90Min.,€€,52.5280788,13.3872605,
Mama Cook,8.6,Hedemannstraße 10,10969,Berlin,"['vietnamese', 'asian']",10.00,1.90Min.,€,52.50299,13.38859,
Cowei,8.6,James-Simon-Park 152,10178,Berlin,"['vietnamese', 'asian', 'japanese']",10.00,1.90Min.,€,52.5222596,13.3996438,
Coréen Restaurant,8.6,Torstraße 179,10115,Berlin,"['korean', 'bowl', 'ribs']",10.00,1.90Min.,€,52.52879,13.39407,
Steel Vintage Bikes Café Wilhemstr.,9.2,Wilhelmstraße 91,10117,Berlin,"['café', 'breakfast', 'coffee']",,,€,52.5126941,13.3822101,Takeaway
SUPERFOODS & ORGANIC LIQUIDS Mitte,6.8,Friedrichstraße 63,10117,Berlin,"['healthy', 'vegan', 'gluten free']",10.00,1.90Min.,€€,52.5117086966474,13.389806035124268,
Katchi Ice Cream (Hackescher Markt),,Oranienburger Strasse 89,10178,Berlin,"['ice cream', 'fresh', 'chocolate']",10.00,1.90Min.,€€,52.52355439999999,13.4005345,
